,Valor_Aluguel,Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
2626,1600,400.0,55,2,2,1,1
2627,1600,718.0,64,2,2,1,2
2628,1600,980.0,40,1,2,1,1
2629,1600,656.0,55,2,2,1,1
2630,1600,575.0,60,2,2,1,1
2631,1600,700.0,82,3,2,1,2
2632,1600,620.0,67,3,2,1,2
2633,1600,600.0,67,3,3,1,2
2634,1600,430.0,65,3,2,1,1
2635,1600,620.0,67,3,2,1,2
2636,1600,780.0,90,3,2,1,1
2637,1600,768.0,100,3,3,1,1
2638,1600,459.0,54,2,2,1,1
2639,1600,500.0,79,2,2,1,1
2640,1600,400.0,64,2,2,1,1
2641,1600,411.0,50,2,2,1,1
2642,1600,420.0,49,2,2,1,1
2643,1600,600.0,90,3,2,1,1
2644,1600,550.0,55,2,2,1,1
2645,1600,160.0,50,2,2,1,1
2646,1600,400.0,50,2,2,1,1
2647,1600,0.0,55,3,2,1,1
2648,1600,550.0,65,2,2,1,1
2649,1600,0.0,50,2,2,1,1
2650,1600,350.0,44,2,1,0,1
2651,1600,810.0,67,2,2,1,1
2652,1600,850.0,67,2,2,1,1
2653,1600,360.0,31,1,1,0,0
2654,1600,395.0,60,1,1,0,0
2655,1600,498.0,47,1,1,0,1
2656,1600,450.0,44,1,1,0,0
2657,1600,500.0,79,2,1,0,1
2658,1600,600.0,120,2,1,0,1
2659,1600,0.0,65,1,1,0,1
2660,1600,330.0,32,1,1,0,1
2661,1600,550.0,36,1,2,1,1
2662,1600,270.0,63,1,1,0,0
2663,1600,270.0,40,1,1,0,0
2664,1600,410.0,45,1,1,0,1
2665,1600,970.0,86,3,2,1,1
2666,1600,640.0,70,2,1,0,0
2667,1600,538.0,55,1,1,0,1
2668,1600,486.0,41,1,1,0,1
2669,1600,476.0,64,1,1,0,0
2670,1600,570.0,40,1,1,0,1
2671,1600,860.0,70,2,1,0,1
2672,1600,1554.0,153,4,2,1,2
2673,1600,1554.0,153,4,2,1,2
2674,1600,500.0,74,2,2,1,1
2675,1600,877.0,84,3,2,1,3
2676,1600,600.0,70,3,2,1,1
2677,1600,1300.0,120,3,2,1,2
2678,1600,610.0,96,3,1,0,1
2679,1600,660.0,44,1,1,0,1
2680,1600,890.0,95,3,2,1,2
2681,1600,658.0,44,1,1,0,1
2682,1600,520.0,43,1,2,1,1
2683,1600,0.0,40,2,2,0,0
2684,1600,390.0,58,2,1,0,1
2685,1600,300.0,48,2,1,0,1
2686,1600,350.0,48,2,1,0,1
2687,1600,300.0,48,2,1,0,1
2688,1600,306.0,43,2,1,0,1
2689,1600,306.0,43,2,1,0,1
2690,1600,400.0,52,2,2,1,1
2691,1600,700.0,83,2,1,0,1
2692,1600,300.0,50,2,1,0,1
2693,1600,0.0,56,2,1,0,1
2694,1600,450.0,53,2,2,1,1
2695,1600,794.0,80,3,2,1,1
2696,1600,700.0,60,2,1,0,1
2697,1600,480.0,75,3,2,1,1
2698,1600,670.0,71,2,1,0,1
2699,1600,592.0,50,2,1,0,1
2700,1600,700.0,90,2,1,0,1
2701,1600,430.0,50,2,1,0,1
2702,1600,250.0,40,2,2,1,1
2703,1600,767.0,73,2,1,0,1
2704,1600,770.0,75,2,1,0,1
2705,1600,380.0,72,2,1,0,1
2706,1600,850.0,70,2,1,0,1
2707,1600,850.0,80,2,1,0,1
2708,1600,850.0,80,2,1,0,1
2709,1600,850.0,80,2,1,0,1
2710,1600,550.0,50,1,1,0,1
2711,1600,400.0,47,2,1,0,1
2712,1600,790.0,75,3,2,1,2
2713,1600,670.0,70,3,1,0,2
2714,1600,561.0,75,2,2,0,1
2715,1600,450.0,42,1,1,0,1
2716,1600,400.0,38,1,1,0,1
2717,1600,470.0,48,1,1,0,1
2718,1600,439.0,67,2,1,0,1
2719,1600,610.0,64,3,1,0,1
2720,1600,800.0,80,3,2,1,1
2721,1600,230.0,50,2,1,0,0
2722,1600,338.0,38,1,1,0,1
2723,1600,685.0,60,3,1,0,2
2724,1600,1500.0,99,1,2,1,3
2725,1600,308.0,51,2,1,0,1
2726,1600,500.0,55,2,2,1,1
2727,1600,599.0,76,3,2,1,2
2728,1600,0.0,50,2,1,0,1
2729,1600,1100.0,73,3,1,0,2
2730,1600,400.0,55,2,1,0,1
2731,1600,600.0,75,3,1,0,1
2732,1600,0.0,52,2,1,0,1
2733,1600,559.0,36,1,1,0,1
2734,1600,597.0,66,3,1,0,1
2735,1600,600.0,67,3,1,0,1
2736,1600,570.0,60,2,1,0,1
2737,1600,530.0,58,2,1,0,1
2738,1600,834.0,70,3,2,1,1
2739,1600,680.0,65,2,1,0,1
2740,1600,680.0,65,2,2,1,1
2741,1600,768.0,100,3,2,1,1
2742,1600,768.0,96,3,2,1,1
2743,1600,800.0,65,2,2,1,1
2744,1600,367.0,51,2,1,0,2
2745,1600,320.0,52,2,1,0,1
2746,1600,659.0,42,1,1,0,1
2747,1600,520.0,70,3,2,1,0
2748,1600,520.0,75,3,2,1,1
2749,1600,420.0,35,1,1,0,1
2750,1600,550.0,50,2,1,0,1
2751,1600,500.0,70,3,1,0,1
2752,1600,750.0,70,2,1,0,2
2753,1600,1857.5,30,1,1,0,1
2754,1600,430.0,52,2,1,0,2
2755,1600,160.0,50,2,1,0,1
2756,1600,667.0,68,2,1,0,2
2757,1600,402.0,65,2,2,1,1
2758,1600,569.0,49,2,2,1,1
2759,1600,1200.0,53,1,2,1,2
2760,1600,330.0,47,2,2,1,1
2761,1600,569.0,49,2,1,0,1
2762,1600,768.0,51,2,2,1,2
2763,1600,800.0,69,3,2,1,1
2764,1600,1000.0,50,1,1,0,1
2765,1600,570.0,70,3,2,1,1
2766,1600,440.0,55,1,2,1,1
2767,1600,370.0,54,2,2,1,1
2768,1600,608.0,55,1,2,1,1
2769,1600,766.0,45,1,2,1,1
2770,1600,399.0,60,2,2,1,1
2771,1600,420.0,70,2,2,1,2
2772,1600,0.0,70,2,2,1,2
2773,1600,1554.0,153,4,2,1,2
2774,1600,850.0,70,2,2,1,1
2775,1600,877.0,84,3,2,1,3
2776,1600,610.0,96,3,2,1,1
2777,1600,550.0,60,2,2,1,2
2778,1600,530.0,53,2,2,1,1
2779,1600,326.0,53,2,2,1,1
2780,1600,660.0,63,2,2,1,1
2781,1600,292.0,62,2,2,1,1
2782,1600,292.0,62,2,2,1,1
2783,1600,665.0,67,3,2,1,2
2784,1600,911.0,65,2,2,1,2
2785,1600,868.0,60,2,2,1,2
2786,1600,554.0,62,2,2,1,1
2787,1600,300.0,50,2,2,1,1
2788,1600,380.0,47,2,2,1,1
2789,1600,350.0,50,2,2,1,1
2790,1600,0.0,117,2,2,1,1
2791,1600,370.0,63,2,2,1,1
2792,1600,592.0,50,2,2,1,1
2793,1600,495.0,61,3,2,1,1
2794,1600,460.0,48,2,2,1,1
2795,1600,850.0,80,2,2,1,1
2796,1600,320.0,56,2,2,1,1
2797,1600,400.0,35,1,2,1,1
2798,1600,400.0,71,2,2,1,1
2799,1600,724.0,55,2,2,1,1
2800,1600,455.0,66,2,2,1,1
2801,1600,474.0,48,1,2,1,1
2802,1600,479.0,68,2,2,1,1
2803,1600,580.0,50,2,2,1,1
2804,1600,470.0,62,3,2,1,1
2805,1600,660.0,62,2,3,1,1
2806,1600,150.0,70,2,2,1,1
2807,1600,900.0,43,2,2,1,1
2808,1600,400.0,63,3,2,1,1
2809,1600,472.0,63,2,2,1,1
2810,1600,707.0,80,2,1,0,1
2811,1600,574.0,45,1,1,0,1
2812,1600,420.0,46,2,1,0,1
2813,1600,416.0,45,2,1,0,1
2814,1600,420.0,46,2,1,0,1
2815,1600,794.0,80,3,2,1,1
2816,1600,850.0,72,2,1,0,1
2817,1600,690.0,75,3,2,1,1
2818,1600,470.0,60,2,1,0,1
2819,1600,690.0,75,3,2,1,1
2820,1600,320.0,40,1,1,0,1
2821,1600,779.0,78,3,1,0,2
2822,1600,0.0,110,3,1,0,0
2823,1600,1658.0,165,3,3,2,3
2824,1600,706.0,55,2,1,0,1
2825,1600,405.0,50,1,1,0,1
2826,1600,582.0,68,3,2,1,1
2827,1600,487.0,65,3,1,0,1
2828,1600,320.0,56,1,1,0,1
2829,1600,0.0,50,2,1,0,1
2830,1600,200.0,50,2,1,0,1
2831,1600,0.0,50,2,1,0,1
2832,1600,0.0,50,2,1,0,1
2833,1600,0.0,50,2,1,0,1
2834,1600,0.0,50,2,1,0,1
2835,1600,0.0,50,2,1,0,1
2836,1600,0.0,50,2,1,0,1
2837,1604,596.0,68,2,1,0,1
2838,1610,0.0,117,2,1,0,1
2839,1610,652.0,70,2,2,1,1
2840,1617,354.0,48,1,1,0,0
2841,1620,800.0,83,3,2,1,2
2842,1620,700.0,49,1,2,1,1
2843,1628,842.0,72,3,2,1,2
2844,1630,412.0,65,2,2,1,1
2845,1630,400.0,58,2,1,0,1
2846,1630,460.0,62,3,2,1,0
2847,1638,270.0,60,2,1,0,1
2848,1640,520.0,63,3,2,1,2
2849,1640,520.0,63,3,2,1,2
2850,1650,350.0,57,2,2,1,1
2851,1650,500.0,68,3,2,1,1
2852,1650,530.0,56,1,2,1,1
2853,1650,350.0,36,1,2,1,1
2854,1650,420.0,45,1,2,1,1
2855,1650,560.0,65,2,2,1,1
2856,1650,890.0,66,2,2,1,2
2857,1650,900.0,65,1,2,1,1
2858,1650,660.0,38,1,2,1,1
2859,1650,299.0,58,2,2,1,1
2860,1650,490.0,68,1,1,0,1
2861,1650,550.0,75,2,1,0,0
2862,1650,630.0,52,2,1,0,1
2863,1650,700.0,35,1,1,0,1
2864,1650,800.0,45,1,1,0,1
2865,1650,598.0,95,3,2,1,2
2866,1650,670.0,64,2,1,0,1
2867,1650,540.0,60,3,1,0,1
2868,1650,540.0,63,3,2,1,1
2869,1650,550.0,64,3,2,1,2
2870,1650,299.0,58,2,1,0,1
2871,1650,580.0,72,3,2,1,1
2872,1650,1450.0,150,3,3,1,1
2873,1650,1500.0,145,3,2,1,2
2874,1650,648.0,52,2,2,1,1
2875,1650,598.0,95,3,2,1,2
2876,1650,325.0,56,2,2,1,1
2877,1650,325.0,56,2,2,1,1
2878,1650,410.0,50,2,2,1,1
2879,1650,598.0,55,2,2,1,1
2880,1650,0.0,55,2,2,1,1
2881,1650,350.0,46,1,1,0,1
2882,1650,350.0,70,2,1,0,1
2883,1650,228.0,32,1,2,1,0
2884,1650,586.0,56,1,1,0,1
2885,1650,450.0,47,2,1,0,1
2886,1650,0.0,40,1,2,1,1
2887,1660,0.0,49,2,2,1,1
2888,1660,440.0,49,2,2,1,1
2889,1667,567.0,72,3,2,1,1
2890,1670,1600.0,150,3,2,1,1
2891,1690,515.0,60,2,2,1,1
2892,1690,1165.0,60,1,1,0,1
2893,1690,850.0,90,3,2,1,1
2894,1690,506.0,60,2,2,1,1
2895,1690,530.0,56,1,1,0,1
2896,1690,1165.0,60,1,2,1,1
2897,1690,0.0,56,2,2,1,1
2898,1699,1857.5,42,1,2,1,1
2899,1700,445.0,65,2,2,1,1
2900,1700,450.0,50,1,2,1,1
2901,1700,248.0,48,2,2,1,1
2902,1700,300.0,53,2,2,1,1
2903,1700,0.0,53,2,2,1,1
2904,1700,1300.0,98,3,2,1,2
2905,1700,0.0,56,2,2,1,1
2906,1700,0.0,65,3,2,1,1
2907,1700,0.0,34,1,2,1,1
2908,1700,377.0,50,2,2,1,1
2909,1700,455.0,60,3,2,1,1
2910,1700,611.0,92,3,2,1,1
2911,1700,560.0,60,2,2,1,1
2912,1700,800.0,89,2,2,1,1
2913,1700,910.0,60,2,2,1,1
2914,1700,0.0,65,3,2,1,1
2915,1700,700.0,67,3,2,1,2
2916,1700,0.0,65,3,2,1,1
2917,1700,625.0,83,2,2,1,1
2918,1700,390.0,40,1,2,1,1
2919,1700,550.0,68,3,2,1,1
2920,1700,0.0,50,2,2,1,1
2921,1700,1100.0,40,1,2,1,1
2922,1700,442.0,65,3,2,1,2
2923,1700,717.0,51,1,2,1,1
2924,1700,547.0,78,3,2,1,1
2925,1700,665.0,65,2,2,1,1
2926,1700,600.0,60,2,2,1,1
2927,1700,350.0,49,2,2,1,1
2928,1700,320.0,60,2,2,1,1
2929,1700,0.0,55,2,2,1,1
2930,1700,320.0,65,2,2,1,1
2931,1700,1105.0,95,3,2,1,3
2932,1700,420.0,71,3,2,1,1
2933,1700,420.0,71,3,2,1,1
2934,1700,764.0,72,3,2,1,2
2935,1700,500.0,63,3,2,1,1
2936,1700,700.0,77,3,2,1,1
2937,1700,430.0,50,2,2,1,1
2938,1700,364.0,50,2,2,1,1
2939,1700,646.0,74,3,2,1,2
2940,1700,750.0,65,2,2,1,1
2941,1700,0.0,47,3,2,1,1
2942,1700,320.0,43,2,1,0,1
2943,1700,350.0,44,2,1,0,1
2944,1700,707.0,70,2,1,0,1
2945,1700,554.0,52,2,1,0,1
2946,1700,415.0,62,3,1,0,1
2947,1700,473.0,35,1,1,0,1
2948,1700,300.0,45,1,1,0,0
2949,1700,456.0,45,1,1,0,1
2950,1700,180.0,65,2,1,0,0
2951,1700,439.0,41,1,1,0,0
2952,1700,456.0,45,1,1,0,1
2953,1700,430.0,45,2,1,0,1
2954,1700,460.0,45,1,1,0,1
2955,1700,445.0,65,2,2,1,1
2956,1700,689.0,48,1,2,1,1
2957,1700,470.0,41,1,2,1,1
2958,1700,425.0,40,1,2,1,1
2959,1700,700.0,62,1,1,0,1
2960,1700,890.0,93,3,2,1,2
2961,1700,1000.0,80,3,2,1,1
2962,1700,1000.0,80,3,2,1,1
2963,1700,840.0,84,2,2,1,2
2964,1700,585.0,50,3,2,1,1
2965,1700,685.0,95,3,2,1,2
2966,1700,950.0,90,3,2,1,3
2967,1700,890.0,95,3,2,1,0
2968,1700,400.0,60,2,1,0,1
2969,1700,432.0,47,2,1,0,1
2970,1700,672.0,79,2,2,1,1
2971,1700,416.0,62,3,1,0,1
2972,1700,280.0,81,3,1,0,0
2973,1700,0.0,53,2,1,0,1
2974,1700,0.0,44,2,1,0,1
2975,1700,390.0,50,2,1,0,1
2976,1700,900.0,90,2,2,1,2
2977,1700,580.0,60,3,1,0,1
2978,1700,420.0,50,2,1,0,1
2979,1700,455.0,60,3,2,1,1
2980,1700,0.0,50,1,1,0,1
2981,1700,620.0,75,2,2,1,1
2982,1700,360.0,60,3,1,0,1
2983,1700,450.0,52,2,1,0,1
2984,1700,450.0,38,1,1,0,1
2985,1700,467.0,60,2,2,1,1
2986,1700,530.0,40,1,1,0,1
2987,1700,738.0,78,3,1,0,1
2988,1700,450.0,54,2,1,0,1
2989,1700,0.0,172,3,2,1,0
2990,1700,721.0,68,3,2,1,2
2991,1700,390.0,45,1,1,0,1
2992,1700,390.0,50,2,1,0,1
2993,1700,436.0,60,2,1,0,1
2994,1700,725.0,55,2,1,0,1
2995,1700,573.0,50,2,1,0,1
2996,1700,500.0,67,3,1,0,2
2997,1700,320.0,65,2,1,0,1
2998,1700,320.0,50,2,1,0,1
2999,1700,320.0,54,2,1,0,1
3000,1700,500.0,53,3,1,0,1
3001,1700,764.0,78,3,2,1,2
3002,1700,350.0,60,2,1,0,1
3003,1700,390.0,55,2,1,0,1
3004,1700,430.0,68,2,1,0,1
3005,1700,105.0,65,2,1,0,0
3006,1700,100.0,52,2,1,0,0
3007,1700,520.0,49,2,1,0,1
3008,1700,200.0,53,2,2,1,0
3009,1700,788.0,75,3,1,0,1
3010,1700,484.0,47,2,1,0,1
3011,1700,636.0,80,3,1,0,1
3012,1700,730.0,72,3,2,1,1
3013,1700,482.0,65,2,1,0,1
3014,1700,920.0,90,2,2,1,1
3015,1700,0.0,70,2,2,1,1
3016,1700,0.0,50,2,2,1,1
3017,1700,650.0,58,2,2,1,1
3018,1700,1600.0,154,3,2,1,1
3019,1700,460.0,60,2,2,1,1
3020,1700,746.0,90,2,1,0,1
3021,1700,1600.0,154,3,1,0,1
3022,1700,500.0,85,2,2,1,1
3023,1700,430.0,42,2,2,1,1
3024,1700,415.0,64,3,2,1,1
3025,1700,326.0,50,2,2,1,1
3026,1700,439.0,41,1,2,1,1
3027,1700,445.0,65,2,2,1,1
3028,1700,420.0,58,2,2,1,1
3029,1700,629.0,48,1,2,1,1
3030,1700,180.0,100,2,2,1,1
3031,1700,1000.0,80,3,2,1,1
3032,1700,600.0,86,3,2,1,2
3033,1700,485.0,65,2,2,1,1
3034,1700,953.0,125,3,2,1,2
3035,1700,330.0,53,2,2,1,1
3036,1700,400.0,60,2,2,1,1
3037,1700,898.0,70,2,2,1,1
3038,1700,700.0,76,3,2,1,2
3039,1700,0.0,55,2,2,1,1
3040,1700,475.0,68,3,2,1,1
3041,1700,476.0,68,3,2,1,1
3042,1700,0.0,92,2,2,1,1
3043,1700,290.0,55,2,2,1,1
3044,1700,450.0,63,2,2,1,1
3045,1700,400.0,75,2,2,1,1
3046,1700,780.0,60,2,2,1,1
3047,1700,515.0,60,2,2,1,1
3048,1700,900.0,41,1,2,1,1
3049,1700,0.0,52,2,2,1,1
3050,1700,579.0,69,2,2,1,2
3051,1700,280.0,51,2,2,1,1
3052,1700,1600.0,139,3,5,3,2
3053,1700,438.0,58,3,2,1,2
3054,1700,550.0,65,3,2,1,1
3055,1700,450.0,112,2,2,1,1
3056,1700,660.0,60,3,2,1,1
3057,1700,484.0,47,2,2,1,1
3058,1700,400.0,55,2,2,1,1
3059,1700,200.0,35,1,2,1,1
3060,1700,334.0,54,2,1,0,1
3061,1700,598.0,33,1,1,0,1
3062,1700,320.0,60,2,1,0,1
3063,1700,890.0,47,1,1,0,1
3064,1700,545.0,44,1,1,0,1
3065,1700,750.0,96,3,2,1,1
3066,1700,415.0,64,3,2,0,1
3067,1700,497.0,60,2,1,0,1
3068,1700,476.0,65,3,1,0,1
3069,1700,516.0,64,3,1,0,1
3070,1700,540.0,64,3,1,0,1
3071,1700,220.0,100,2,1,0,1
3072,1700,1200.0,87,2,2,1,2
3073,1700,580.0,69,2,2,1,2
3074,1700,910.0,56,2,1,0,1
3075,1700,470.0,45,1,2,1,1
3076,1700,728.0,53,2,1,0,1
3077,1700,560.0,48,2,1,0,1
3078,1700,330.0,55,2,2,1,1
3079,1700,330.0,64,3,2,1,1
3080,1700,530.0,58,1,2,1,1
3081,1701,400.0,73,2,2,1,1
3082,1715,483.0,90,2,1,0,1
3083,1726,290.0,55,2,2,1,1
3084,1739,731.0,75,3,1,0,1
3085,1740,732.0,74,3,2,1,1
3086,1750,760.0,60,3,2,1,1
3087,1750,340.0,47,2,2,1,1
3088,1750,450.0,64,2,2,1,1
3089,1750,586.0,60,2,2,1,1
3090,1750,750.0,75,3,2,1,2
3091,1750,419.0,66,3,2,1,1
3092,1750,400.0,60,2,2,1,1
3093,1750,400.0,60,2,2,1,1
3094,1750,450.0,70,3,2,1,1
3095,1750,400.0,36,1,2,1,1
3096,1750,453.0,45,1,1,0,1
3097,1750,667.0,67,2,1,0,1
3098,1750,537.0,75,2,1,0,1
3099,1750,150.0,100,2,1,0,1
3100,1750,850.0,59,2,1,0,1
3101,1750,760.0,60,3,1,0,1
3102,1750,530.0,56,1,1,0,1
3103,1750,530.0,56,1,1,0,1
3104,1750,785.0,64,3,1,0,1
3105,1750,1400.0,67,3,1,0,1
3106,1750,716.0,84,2,2,1,2
3107,1750,730.0,72,3,2,1,1
3108,1750,550.0,55,2,1,0,1
3109,1750,550.0,55,2,1,0,1
3110,1750,570.0,60,3,1,0,1
3111,1750,750.0,56,2,2,1,1
3112,1750,560.0,80,1,2,1,1
3113,1750,450.0,50,2,2,1,1
3114,1750,483.0,37,1,2,1,1
3115,1750,700.0,74,2,1,0,1
3116,1750,350.0,70,3,2,1,1
3117,1750,955.0,100,3,2,1,3
3118,1750,550.0,55,2,1,0,1
3119,1756,744.0,65,2,1,0,1
3120,1760,350.0,52,2,2,1,1
3121,1780,0.0,50,2,2,1,1
3122,1780,920.0,90,3,2,1,1
3123,1788,862.0,42,1,1,0,2
3124,1790,350.0,70,2,2,1,1
3125,1790,580.0,70,2,2,1,2
3126,1790,1100.0,100,2,2,1,2
3127,1790,1857.5,132,4,3,2,2
3128,1790,440.0,65,3,2,1,1
3129,1795,585.0,48,2,2,1,1
3130,1797,1183.0,102,3,3,1,1
3131,1799,590.0,52,2,2,1,1
3132,1799,270.0,55,2,2,1,1
3133,1800,418.0,54,2,2,1,1
3134,1800,530.0,59,3,2,1,1
3135,1800,480.0,82,3,2,1,1
3136,1800,482.0,82,3,2,1,1
3137,1800,325.0,56,2,2,1,1
3138,1800,662.0,136,2,2,1,3
3139,1800,0.0,63,3,2,1,1
3140,1800,0.0,63,3,2,1,1
3141,1800,0.0,64,3,2,1,1
3142,1800,0.0,52,2,2,1,1
3143,1800,322.0,37,1,2,1,1
3144,1800,621.0,70,3,2,1,1
3145,1800,550.0,45,1,2,1,1
3146,1800,0.0,60,2,2,1,1
3147,1800,531.0,39,1,2,1,1
3148,1800,795.0,54,2,2,1,2
3149,1800,0.0,79,2,2,1,1
3150,1800,490.0,70,2,2,1,1
3151,1800,1000.0,94,3,2,1,2
3152,1800,497.0,64,2,2,1,1
3153,1800,580.0,66,3,2,1,2
3154,1800,500.0,75,3,2,1,1
3155,1800,500.0,60,2,2,1,1
3156,1800,633.0,63,3,2,1,1
3157,1800,478.0,58,2,2,1,1
3158,1800,450.0,63,3,2,1,1
3159,1800,679.0,72,3,2,1,1
3160,1800,320.0,43,1,2,1,1
3161,1800,953.0,40,1,2,1,1
3162,1800,1250.0,70,2,2,1,1
3163,1800,508.0,61,2,2,1,1
3164,1800,0.0,55,2,2,1,1
3165,1800,1300.0,70,2,2,1,1
3166,1800,500.0,32,1,2,1,1
3167,1800,940.0,80,2,2,1,1
3168,1800,747.0,55,2,2,1,1
3169,1800,630.0,60,2,2,1,1
3170,1800,820.0,55,2,2,1,1
3171,1800,750.0,48,2,2,1,1
3172,1800,0.0,83,2,2,1,1
3173,1800,307.0,83,3,2,1,1
3174,1800,400.0,52,2,2,1,1
3175,1800,310.0,83,3,2,1,1
3176,1800,275.0,83,3,2,1,1
3177,1800,275.0,83,3,2,1,1
3178,1800,50.0,83,3,2,1,1
3179,1800,0.0,47,2,2,1,1
3180,1800,890.0,68,3,2,1,2
3181,1800,430.0,40,1,2,1,1
3182,1800,710.0,70,2,2,1,1
3183,1800,1100.0,100,3,4,1,3
3184,1800,691.0,80,3,2,1,1
3185,1800,1153.0,100,3,2,1,3
3186,1800,375.0,63,3,2,1,1
3187,1800,420.0,66,3,2,1,1
3188,1800,402.0,66,3,2,1,1
3189,1800,500.0,50,2,2,1,1
3190,1800,498.0,58,2,2,1,1
3191,1800,402.0,65,2,2,1,1
3192,1800,403.0,60,3,2,1,1
3193,1800,420.0,53,2,2,1,1
3194,1800,250.0,75,2,2,1,1
3195,1800,0.0,60,3,2,1,1
3196,1800,388.0,58,2,2,1,1
3197,1800,650.0,75,3,2,1,1
3198,1800,1150.0,100,3,3,1,1
3199,1800,160.0,50,2,2,1,1
3200,1800,400.0,65,2,2,1,1
3201,1800,800.0,90,2,2,1,1
3202,1800,200.0,35,2,2,1,1
3203,1800,411.0,50,2,2,1,2
3204,1800,725.0,63,1,2,1,1
3205,1800,750.0,63,2,2,1,1
3206,1800,970.0,70,1,2,0,0
3207,1800,537.0,59,2,2,1,1
3208,1800,435.0,55,2,1,0,1
3209,1800,490.0,60,2,2,1,1
3210,1800,430.0,48,2,1,0,0
3211,1800,420.0,51,2,1,0,1
3212,1800,650.0,35,1,2,1,1
3213,1800,326.0,40,1,1,0,0
3214,1800,640.0,73,3,2,1,2
3215,1800,820.0,43,1,1,0,1
3216,1800,832.0,69,3,1,0,1
3217,1800,668.0,55,1,2,1,1
3218,1800,658.0,63,3,2,1,1
3219,1800,1116.0,93,3,2,1,3
3220,1800,310.0,46,2,1,0,1
3221,1800,1245.0,140,3,2,1,3
3222,1800,390.0,84,2,1,0,1
3223,1800,340.0,45,2,1,0,1
3224,1800,790.0,79,2,2,1,1
3225,1800,1325.0,127,4,4,3,2
3226,1800,480.0,82,2,2,1,1
3227,1800,482.0,82,3,2,1,1
3228,1800,473.0,66,2,1,0,2
3229,1800,590.0,52,2,1,0,1
3230,1800,590.0,52,2,1,0,1
3231,1800,570.0,66,3,2,1,1
3232,1800,662.0,136,2,2,1,3
3233,1800,1000.0,85,3,2,1,2
3234,1800,490.0,40,1,1,0,1
3235,1800,100.0,65,2,2,1,1
3236,1800,600.0,58,2,2,1,1
3237,1800,386.0,53,2,1,0,2
3238,1800,436.0,54,2,1,0,0
3239,1800,481.0,53,2,1,0,2
3240,1800,1000.0,94,3,2,1,2
3241,1800,580.0,45,1,1,0,1
3242,1800,660.0,74,2,1,0,2
3243,1800,690.0,85,2,2,1,1
3244,1800,650.0,63,2,2,1,2
3245,1800,803.0,81,3,1,0,1
3246,1800,573.0,65,2,1,0,1
3247,1800,500.0,75,3,1,0,1
3248,1800,300.0,45,1,1,0,0
3249,1800,650.0,78,3,2,0,1
3250,1800,1105.0,100,3,2,1,3
3251,1800,550.0,70,3,2,1,1
3252,1800,450.0,61,2,2,1,1
3253,1800,400.0,61,2,2,1,1
3254,1800,450.0,61,2,2,1,1
3255,1800,507.0,61,2,2,1,1
3256,1800,560.0,43,1,1,0,1
3257,1800,700.0,52,2,1,0,1
3258,1800,900.0,78,3,2,0,1
3259,1800,580.0,60,2,1,0,2
3260,1800,700.0,58,2,2,1,1
3261,1800,298.0,54,1,1,0,0
3262,1800,430.0,40,1,1,0,1
3263,1800,765.0,114,1,1,0,1
3264,1800,1100.0,100,3,2,1,3
3265,1800,1100.0,100,3,2,1,3
3266,1800,1100.0,100,3,2,1,3
3267,1800,1100.0,100,3,2,1,3
3268,1800,402.0,66,3,1,0,1
3269,1800,444.0,77,3,1,0,0
3270,1800,728.0,53,2,1,0,1
3271,1800,400.0,65,2,2,1,1
3272,1800,400.0,70,2,2,1,1
3273,1800,900.0,104,3,2,1,2
3274,1800,400.0,55,2,1,0,1
3275,1800,0.0,120,3,1,0,1
3276,1800,0.0,120,3,1,0,1
3277,1800,539.0,60,3,2,1,1
3278,1800,475.0,53,2,1,0,2
3279,1800,520.0,60,3,2,1,1
3280,1800,510.0,70,3,2,1,1
3281,1800,480.0,70,3,2,1,1
3282,1800,522.0,70,3,2,1,1
3283,1800,420.0,35,1,1,0,1
3284,1800,540.0,50,1,2,1,1
3285,1800,1100.0,89,2,1,0,1
3286,1800,295.0,60,2,1,0,1
3287,1800,765.0,75,3,2,1,2
3288,1800,160.0,50,2,1,0,1
3289,1800,600.0,62,2,2,1,1
3290,1800,1857.5,167,3,4,3,2
3291,1800,0.0,60,2,2,1,1
3292,1800,600.0,55,2,2,1,1
3293,1800,540.0,50,2,2,1,1
3294,1800,0.0,62,2,2,1,1
3295,1800,1000.0,51,1,2,1,1
3296,1800,525.0,50,2,2,1,1
3297,1800,460.0,62,2,2,1,1
3298,1800,545.0,68,2,1,0,1
3299,1800,320.0,62,2,2,1,1
3300,1800,420.0,63,3,2,1,1
3301,1800,500.0,65,2,2,1,1
3302,1800,500.0,110,3,2,1,1
3303,1800,500.0,65,2,2,1,1
3304,1800,400.0,65,2,2,1,1
3305,1800,590.0,42,1,2,1,2
3306,1800,1627.0,157,3,3,1,3
3307,1800,900.0,97,2,2,1,2
3308,1800,900.0,95,3,2,1,2
3309,1800,1116.0,93,3,2,1,3
3310,1800,1245.0,140,3,2,1,3
3311,1800,700.0,80,2,2,1,1
3312,1800,400.0,61,2,2,1,1
3313,1800,340.0,45,2,2,1,1
3314,1800,600.0,72,3,2,1,2
3315,1800,610.0,62,2,2,1,1
3316,1800,590.0,52,2,2,1,1
3317,1800,800.0,68,3,2,1,1
3318,1800,590.0,52,2,2,1,1
3319,1800,590.0,52,2,2,1,1
